Location,Area,Baths,Beds,Dining Room,Laundry Room,Store Rooms,Kitchens,Drawing Room,Gym,Powder Room,Steam Room,No additional rooms,Prayer Rooms,Lounge or Sitting Room,Price
DHA***,Category_2,*,3***,-0.00844396903930175,-0.7945595440180779,166.06822308050417,-43.19568106825598,-0.1625869543101224,0.12909658427455345,-0.6046252559949173,0.39122808854532565,1.6757333822557592,-0.12060180821205137,-0.5006468243604881,Category_10
DHA***,Category_3,*,5***,-0.7957953011470238,0.025442304895413166,-1.6564281511244232,19.803246822039124,0.39327192979051123,-1.4116116682929,0.2251284942873667,-0.4584900524605763,0.7990683311118847,-0.2845871203261349,0.06901798984592754,Category_11
DHA***,Category_2,*,4***,1.1356494996229178,-1.1733469866847985,-11.353673965299107,-7.1078161137846045,1.1838518835667031,-0.7749707165740418,1.3923655326140576,0.517365375262125,0.1099730238276313,1.1308626355302147,0.6824497915064169,Category_10
DHA***,Category_2,*,4***,1.038740540822459,0.938015935452506,35.97275548461576,-2.0290992708894553,0.934226817875262,1.0889720432658048,1.2944761749856037,1.1391350598598642,0.1586077776535771,0.7650168034618072,1.997689039003719,Category_12
Wap***,Category_0,*,5***,0.2400730003153099,0.7437912902300605,11.150145361924752,-12.658269447816437,0.7865020955206243,0.12358091867807842,0.22134147251912129,0.524713736954869,-0.024468901766073997,0.6159798282128655,0.1511973954470432,Category_13
DHA***,Category_4,*,7***,1.1828311813066779,1.7464302740566031,39.4266520054096,5.8854846395966565,1.0867820306635771,-0.16083226092964545,1.1745627156996394,0.7215281850485161,-0.3264051781171764,1.3526355669343302,1.0968773945011763,Category_14
Gar***,Category_3,*,4***,2.9108790124207378,0.5172752862449275,1.3308757492027183,-6.181945488554739,1.0976052442602287,0.022704268376950894,0.607831474298816,0.5716031577202788,-0.8937457353792306,-0.06751359883061213,-0.3485331343321105,Category_15
Bah***,Category_2,*,-***,0.3977859806051009,-0.49945142674287674,85.31674442589056,-11.920286203401142,0.2065398404839217,0.030500881988548542,0.17190516466547207,-0.3861616460732704,1.3935346620237667,0.09903224039448838,-0.005911584343536398,Category_16
Bah***,Category_2,*,-***,-0.24940706354793446,-0.04430033833572617,84.60383349962467,6.912554272043371,-0.43933303691726444,0.193535560996008,-0.3698879509207289,0.12729114863057334,2.3518781350870475,-0.2681932274360318,0.0973341088385454,Category_17
Bah***,Category_2,*,-***,0.5514136037584552,0.2288550989450333,-14.131582624519998,-0.9485591564666295,0.5284346610777073,-0.04797855649853744,-0.08432142965138084,0.0023844347904013836,0.6304955588545227,2.265776681889401,0.021097058047453356,Category_17
Bah***,Category_2,*,3***,0.3399955505284765,0.9862178500091701,-38.0993988267258,10.887022590709051,0.8917602153209443,-0.34593382339411627,0.40346523074571194,-0.08190053774274236,0.6396044903706605,-0.20872389038518915,1.3103981102431332,Category_18
Bah***,Category_6,*,-***,-0.03036735435057055,-0.137002968263989,-3.0411819227928394,13.768662535788614,-0.36258481135066756,-0.19991215955852573,-0.020045707689036144,0.1624561457054202,0.627913565796897,0.13532270716364578,0.006619110119314821,Category_19
Bah***,Category_2,*,-***,-0.07900959364466849,-0.6305631486067675,34.66892684924593,1.01937340790087,-0.14465531598885822,-0.17994582713540153,-0.14016042624234454,0.03779986825537008,0.9771946586506919,0.24733356808284046,-0.17129605497596728,Category_20
Bah***,Category_6,*,5***,1.1031365329614962,1.4081037946270356,-18.323855678005696,-13.487463803734286,0.9681044078843537,-0.16185976567344665,0.6381431208518122,-0.3412578174950461,-0.11186528295774494,-0.6325174311032173,1.269287252560215,Category_20
Bah***,Category_2,*,3***,1.4105820312059436,1.066438671605361,6.472581572585484,12.795329063702896,1.0413985453712742,-0.3600965441459644,-0.4070294059075157,-0.5643394207453877,-0.290181996738739,0.023434949116772314,0.9709722607277349,Category_21
Cen***,Category_2,*,5***,1.1906124470052935,-0.014189899117526635,-4.064377475863756,11.135031638472586,0.22707364929755114,0.19567899523975468,0.023091595591422896,-0.06457568515270705,1.238350618396883,1.320046720841788,-0.03442462940473453,Category_18
DHA***,Category_3,*,5***,0.43596899782994736,1.536009035362,-12.754581089115566,0.14293792531124527,0.6013453976681399,0.01708427050180732,1.3468474292509212,1.334057263130826,0.07817859647042799,1.150283818293269,0.9756951512764964,Category_8
DHA***,Category_3,*,5***,1.8924807294590125,1.4967808160027374,43.21821209835794,3.2624644190307124,0.9354625868654088,0.08603377489545878,0.7959188934230953,0.7247715724472886,-0.26145007582012153,0.5708014246330142,0.8818220772573659,Category_22
DHA***,Category_3,*,5***,0.8678739078428752,0.5307287253796772,-40.44896980858144,-3.788821370475185,0.994777191044866,-0.07545966552355048,1.0203902922330153,-0.08268789791595282,-0.5336277479076146,1.667487122853323,-0.08272718050644495,Category_23
DHA***,Category_3,*,5***,1.0289853471417756,0.9767122782900076,4.172496720925176,2.510189560173739,1.004982696032647,0.9757727596405643,0.757342302735785,1.0807768731936345,0.26508929183495844,-0.27132949038147935,0.9721061141041009,Category_24
Joh***,Category_7,*,4***,1.0583048879751593,0.7843967693386874,19.364786356170818,-24.632657208870533,0.9298004953078162,0.02413045945895889,0.9295423181429975,1.027135314373915,-0.6336124979685192,1.138355981392774,1.1915239374888484,Category_25
DHA***,Category_2,*,3***,1.439525367331261,0.9274879523682908,64.6343024239596,-13.800275158266821,2.0461598177449902,0.2518450684902517,1.9513259198652413,0.47424005772442435,-0.32457613792464723,1.1694625771918628,1.2056017286603804,Category_19
Bah***,Category_8,*,5***,1.1661658781616568,0.8567207889196172,-2.748270821867808,-0.36949408805416795,0.9092901631913016,-0.04889981246604299,0.6750751978815787,0.0215664401189402,0.19477543903939376,-0.40091755722447053,0.8108637486787937,Category_26
Jub***,Category_9,*,3***,1.4110209266474998,0.8673690049519245,105.21274108707111,12.018980184362844,0.8547088325116564,-0.037035867073181995,0.06423566564617215,-0.13475212927036528,-0.2058018168877916,-0.16088982552526737,0.16428954571736554,Category_27
Can***,Category_2,*,5***,1.2404519423947609,0.6730202311116216,15.334827103953723,-1.110777179318526,0.8208091091341232,-0.23378939023742676,1.04980330282609,-0.053581241049389584,0.12083873137409437,0.23288288118265146,1.2649891506405297,Category_28
DHA***,Category_2,*,3***,1.038858024477431,0.49651660633741623,46.12482901452527,4.215804441166624,0.5090400662643986,0.9268460580238285,1.0057261408008462,1.0789586426321993,0.6203350815217842,0.7659879531749297,0.779652545315297,Category_17
PIA***,Category_10,*,5***,1.1610985282599549,1.3841010027495726,-37.65535776782789,-9.739865637511533,0.9955989045461471,-0.032586502683230885,1.2056697414983404,0.5691922180957503,-0.019868591631708378,2.3448564272044172,0.8460821603205557,Category_29
GT ***,Category_11,*,4***,0.37415387953162144,-0.6404552676227695,-29.754118590592068,9.132439353649215,-0.5937883080861255,0.7105693565170639,0.03592282310861539,-0.10839642192039362,1.039836700800513,0.04993993356505494,0.0607200762298161,Category_30
DHA***,Category_6,*,5***,0.8379450953591829,1.6368484030388621,-5.146106498035003,-3.2306121923345508,1.0414636328878213,-0.24991236163923197,0.28471210257231105,0.08941717204786907,0.26110594218538674,-0.09731773128614993,1.4303032719338775,Category_31
Al ***,Category_2,*,5***,0.29301618805562146,-0.2704092784661543,45.23611761342074,1.1228985501303743,-0.07247917169167961,0.36863611414067265,0.055729832303742344,-0.03938054232898328,1.2630661952945121,-0.0029146251720385324,-0.11200700067755993,Category_32
Al ***,Category_2,*,4***,-0.6120703925860306,-0.26282687571369934,-35.070736560703374,-6.165622698413832,0.04538826375088429,0.01826684746301944,-0.13144238797429705,-0.37065370314356744,1.2761429799213757,-0.9026099250329914,-0.06886019934358471,Category_33
Lah***,Category_2,*,5***,0.05890630683139298,-0.6685312197783853,-4.595659235241235,11.695985616691363,0.26105511926268554,0.35435282208692115,-1.4828650692209453,-0.4367116597714104,0.4277922896144124,0.9282564245467311,0.30786059133682825,Category_33
Bah***,Category_6,*,5***,0.9453995759071222,1.2830325268136797,19.61651548503041,3.4327021261038464,1.0258032334430243,-0.05288259436523576,0.9615470435604041,0.471834603569532,-0.10662125145951032,-0.6863603156009611,0.7469535968540695,Category_34
Bah***,Category_2,*,3***,1.7052905894105161,1.815593706658415,-14.803103115789796,45.29156054980978,0.5197452002132785,0.12559499683238395,1.1902666489410676,-0.8601591973023329,-0.06698988935636395,0.5681287704849842,1.2899409794063492,Category_1
Bah***,Category_2,*,3***,1.282451055479585,0.45628141279830314,6.749513811223237,2.3950887578291904,1.1877155710513128,0.04227427199878007,1.339594531396644,-0.09108531669795752,-0.6214582102547749,0.0012663924811767398,1.0929536863046896,Category_35
Bah***,Category_6,*,5***,-0.47958841145728376,-0.09583971193484209,-55.913832260070166,-14.877449240167813,0.14975129342348367,-0.006350559456988741,0.32864090505729393,0.03960865526224266,1.0723617686971978,0.15956588166117358,0.1004354198075364,Category_17
Bah***,Category_2,*,3***,0.5558988756785719,-0.02345932273166642,-3.303064791255769,16.1940567285765,-0.05973302400667591,0.16056296528485195,0.048438089979102324,0.38876725214341046,0.8311003580630563,0.06083887745566666,0.05379477292932133,Category_36
Bah***,Category_2,*,3***,1.0156337684417553,1.082204537883733,-17.87822160248568,12.5265076740926,1.2371087476249587,0.1511945767962478,0.5672356834433542,0.41107041165020825,-0.5206058036051476,0.15006317715017953,0.903962670339528,Category_21
DHA***,Category_6,*,4***,0.647789786380886,-0.2540305680088436,12.77666763288917,1.015577709323242,0.03430560491929373,0.01007516675049535,-0.25619947410004457,-0.3574101075983208,0.8670220843411942,-0.6737505647971819,0.8956603115369941,Category_37
DHA***,Category_6,*,4***,0.2266740938903441,-0.500621428719544,31.569861564098282,4.238533723574948,-0.060946707526868496,0.033298980453492215,-1.426902619130684,0.4359894625958139,-0.1772506885127224,0.061374999788903394,-0.10927886435610773,Category_38
Bah***,Category_2,*,3***,0.20452470384892482,0.08221965881289123,69.00678563345765,4.782096303060469,0.9851866961462027,-0.62313476183498,0.4831072919199324,-0.47062455869212116,-0.02470127384725464,-1.0584732217926813,1.185376890775274,Category_19
Bah***,Category_2,*,3***,-0.4868176125885876,-0.14470102729779027,40.32637466896945,10.24667674241653,1.0013632371858372,-0.04643441710120386,1.0102580085155473,0.06662463932950205,0.10256743008068021,-0.18083854721591128,0.830456523280046,Category_39
Rai***,Category_0,*,5***,1.3004617359418278,-0.7086419853339045,-3.851533405610975,-1.9226993508524859,1.028888327528779,0.02533736572043061,0.5463847105198865,-0.2936761059577534,0.11505621965261303,0.1056310511447216,0.8683028765894564,Category_40
DHA***,Category_3,*,5***,-0.832428015866544,0.08174382910177515,3.4965790520882285,16.79362209150337,0.07241351881566452,-0.13999586344543638,0.11332912167128951,0.20210750158260896,-0.46725479530429265,0.1842086745888205,-0.6744386621920584,Category_41
Rai***,Category_0,*,4***,0.3160608131804211,1.0711947938798532,2.1494433847169176,42.06897457608999,0.9227311900627367,0.14231374322671583,0.8736550020724959,0.8271608070882857,0.4856954548677616,2.2121300955293632,0.9768483232808636,Category_42
Can***,Category_2,*,5***,0.18499425159476068,-2.1522855610365856,-107.28204970135657,1.635935493621163,0.9129528498467065,0.028789804917659072,1.6676988709685565,0.011094448028668727,0.025768118084989487,0.04538383905956264,0.6953191131827642,Category_20
Can***,Category_2,*,5***,0.7195350848271229,0.3417179116800836,56.0910374614678,7.535614673634786,0.9717101518577412,-0.0012177737347309264,1.4989587687366948,0.16307046109834245,-0.5683135072200118,0.4902848883727774,1.1151628047570574,Category_17
DHA***,Category_4,*,5***,0.32163039568216467,0.8486353066210862,-4.349609176568611,-8.554859679859259,1.209324437025568,-0.20473589082277013,0.5089495142246182,0.29486280730882236,0.14845127011292278,0.12490186926933779,-0.33014142094022375,Category_25
For***,Category_12,*,4***,0.5764588417442682,0.3359607787143335,25.11134846718441,7.511253619384365,1.1764830617629072,0.07003213000254019,1.0162099682282255,0.03598663481583155,0.06312552794243596,-0.5367744988367931,1.0165916458947455,Category_43
Bah***,Category_0,*,5***,0.990899903575139,-0.6996838336239266,-8.179799491432334,1.507028858709965,1.059820730045165,0.08927431641989825,0.3973846400075841,0.08237927257335828,-0.38181776631638653,-0.0935195831326375,0.9815503615213304,Category_44
DHA***,Category_0,*,4***,0.13166396567763336,0.016726638792459603,69.89460980001313,11.96888106483081,-0.20638693226778815,0.2592111696182349,0.6472270958508292,-0.010472774240797988,1.0265000412879852,-1.0679697783684992,-0.2326599227650213,Category_45
DHA***,Category_4,*,6***,1.035375214787485,0.9509269893473578,-9.120236611672885,-7.748557932838635,0.6598058207999977,1.1786675817919041,2.0086859436363045,0.9950251490770975,-0.10334378118120018,0.4001723969602513,0.961867215288596,Category_46
Lah***,Category_6,*,6***,0.3206519505122885,0.9882232010185762,8.166211157451347,2.7071810890318493,0.20442170011839245,0.00880672342122219,1.3237829047928042,0.11530353119123841,0.914914681969399,0.06964115087835891,-0.3584295169060706,Category_10
DHA***,Category_3,*,5***,2.538039039410439,1.1578425875351142,-26.79024371577785,5.466667777973225,1.1347512598764395,-0.043641659186261623,0.5388058845885143,1.2371104275728717,-0.12968987865963758,0.843609991125275,1.3467324140835024,Category_47
Wap***,Category_2,*,5***,-0.3030928744601833,0.5708429395348285,45.238943092284416,49.468368558127686,-0.1286441299263938,-0.024517796439071576,-0.6104989091110267,-0.1253276690081238,1.0036356988158341,-0.01678858645788367,0.19149100402729355,Category_48
Wap***,Category_0,*,5***,0.32904045058079356,-0.5049677809214292,-6.278093575962134,-2.2499132516786906,0.018868186603551197,0.43786024924798617,-0.06131380306278218,-0.1364207631778841,0.8746945588428324,-0.8189201865221246,-0.43199196224815317,Category_38
Wap***,Category_0,*,5***,-0.7950839703826577,1.1229046073694111,-24.737027847336712,-6.620280607339756,-0.020158254504306194,0.1827581008912419,0.804355499126598,-0.07773488886938248,1.0573294023389839,0.28990309829785693,-0.02934209732953723,Category_49
Bah***,Category_3,*,7***,1.0491541417357353,-0.19945562958743634,-4.757750298482391,1.1695826569439114,-0.023051549030092062,0.14867700811954718,-0.15547154046754974,0.04996059949378043,-0.1165441107318848,0.39011182907341335,-0.05246022370716807,Category_50
Suk***,Category_4,*,8***,1.0234522824572787,0.3763628909875395,-55.43047803715864,0.01870263280556935,0.13835596379855286,0.04680892826829917,0.3651071944232214,-0.03891790864098567,0.17979673609879376,0.3708565064121174,-0.43250997991193074,Category_51
Rai***,Category_2,*,3***,0.27993354878178056,0.4029070976240004,-19.97114164387916,16.877745007298376,0.9506796659943958,0.02137756833751014,0.9402415470373816,-0.3406754588723775,0.24153824841354418,-0.5414779873552155,-0.3919181611564694,Category_52
Par***,Category_2,*,4***,2.045102788501051,0.4660445522667078,-16.67442628906147,3.820946458758325,1.258884664787719,1.0903743366617127,-0.013217832983155153,1.1861808753575929,0.3934250578140991,0.8068132029651818,1.0339887640465804,Category_53
Par***,Category_2,*,4***,1.0199130363605684,0.5005453257137907,-11.666034393296615,0.4906836027673114,1.0106715634758139,0.8917435710309534,1.8643440513346432,1.4846899925571737,0.23131254736160814,0.5244951514681769,1.2554464540067656,Category_53
Bah***,Category_13,*,3***,2.8887602912857666,1.166860780067564,-14.760127277717471,-15.977434537338738,1.3509350182993953,-0.2668870257574362,0.23303132658815,0.3432597785315963,0.04213883756805749,-0.16925229281514176,0.1426055173112427,Category_54
DHA***,Category_0,*,4***,-1.0502999523299392,0.5781152773021565,-84.1345653039973,-2.1709415736739643,0.9211647526948886,0.1321045999839447,1.3534115052647933,-0.10379640228342378,0.08328069712688806,1.4240220984359053,1.2538635869698933,Category_55
Par***,Category_2,*,4***,1.7656951501965232,0.09256204821084876,-22.594148976105632,7.704617511017434,0.9868328910155708,-0.056199749362074565,-0.30584845469105143,0.3126468913136627,-0.11230045481876269,-0.9982399439016634,1.1397678395725754,Category_56
DHA***,Category_3,*,5***,1.337264605855383,0.9767457734867627,4.620368957597888,-13.413077316898043,1.2751156888898294,-0.026281440951792967,1.0562204114298317,-0.3443286121455556,0.1176070584091574,-0.6890754025147072,1.1720974028869857,Category_57
DHA***,Category_3,*,5***,-0.07798629206574467,0.29598771080230546,-0.6329103960091177,1.1881983719446545,0.20088015467774883,0.7060643939337224,-0.13903790210162031,-0.5518356517398724,0.9680905960507464,1.5804598190455241,-0.22855534793377916,Category_58
Sta***,Category_3,*,5***,0.6508312844646815,-0.13475530584926876,-7.196526181186213,8.52517565010194,0.9182601931586508,1.148707327035202,0.8924089966668078,1.2994006452851854,0.37746841319684454,0.757310308479135,1.1617819261873377,Category_50
Can***,Category_2,*,4***,1.037766588699206,0.34500458433968395,57.41968306586977,16.580496000157936,0.6097130191144678,1.4228581353562075,0.8207095213830082,0.7207865858291114,-0.46600846579628497,-0.03413508202548865,1.4773415947704702,Category_59
Par***,Category_2,*,4***,0.48858787377260676,0.2285252656972085,-2.709220249529988,7.1695553062148,0.7860030696752486,-0.23158590080321068,-0.6109773213490168,-0.30244288586465456,0.14694122927544392,0.9498137106964374,0.30582140877565067,Category_60
For***,Category_2,*,3***,0.8228979121976354,-0.34069894072763757,23.151385182101315,1.9221992129447363,1.3110029003644355,0.19372543449512206,1.0226948637365816,0.10809561895212157,0.02268851696025888,0.9068857779956627,0.8689692004639367,Category_34
Bah***,Category_0,*,5***,-1.103084150578864,-0.22645429472698278,123.51772944307486,1.5986373818926134,0.30095543200226815,-0.17634336761538502,-0.28031561741886923,-0.12025860503772723,0.9710362693231741,0.07786970520518538,-0.07582346562132307,Category_31
Wap***,Category_0,*,6***,1.108486202565797,1.0690472331315417,14.036104111720658,1.5335841497378304,1.2923736424016867,-0.21427542369515615,0.5927531585307887,0.14713303545604728,0.2571277954655787,1.0115998276294818,1.0264595181621277,Category_61
Wap***,Category_3,*,6***,0.7399644840777413,1.1918157367277844,1.8148717518024389,-3.872947505484297,0.9231716179322778,0.9878629467056033,0.9984561205885908,1.532510770199187,-0.02879886683076223,1.8890060223167566,0.5834414580974675,Category_62
Bah***,Category_2,*,3***,1.758588143896969,0.01335815943208789,-114.95262791284932,1.364458788775015,1.136677239082995,-0.06150080885567636,0.05669792245301557,0.0023243827527751407,0.6830016032912322,-0.5805733385717057,-0.05328513869186487,Category_12
DHA***,Category_14,*,5***,0.13226227535710375,0.47311782052870127,14.645548350729703,-2.630208160955142,-0.14782427988386476,-0.09678573891910988,-0.2146172278732833,-0.012812915972048079,-0.07220537348293932,0.45014770745396265,0.12526355958533217,Category_63
Gar***,Category_15,*,4***,-0.3773936807339698,-0.31877098936208637,22.345157993515592,4.573986253427442,-0.08682730870213747,0.002353952735415051,-0.0420756486643135,0.1357301158617448,0.24511937060166816,-0.8439456458059788,-0.027336580182226285,Category_64
Bah***,Category_6,*,5***,-0.32992497361726203,0.13294927098011572,-30.724223049530924,-3.5725647484355676,0.9014492541110904,0.009988788183673372,1.9303548316414534,0.3967697552577646,0.09460128162273067,0.22411059079009243,1.148945196601621,Category_10
Bah***,Category_2,*,3***,1.0149529939116066,1.1674530248292334,13.82544510798127,17.34506947516415,0.9458935271828117,-0.10146338458105475,1.2506071030367867,1.591843168725239,-0.6550030359734234,1.1424252874948764,1.0196053213290213,Category_53
Can***,Category_0,*,6***,1.4747234711093369,1.0194057686687619,-19.129782126032772,-10.882480524065523,1.133740207108216,1.1223717566422502,1.7225371563139829,1.145034024574819,0.025199881629773893,1.0281759896127307,1.5991573987961534,Category_65
Taj***,Category_9,*,4***,0.16076578332521863,-0.12178955940326808,14.295393395193654,0.32441425942183455,0.2685246429678281,-0.2195755238031977,0.16771122477380357,0.2324106554533435,1.0781077591139454,-0.31887839519369376,-0.3486683966533983,Category_66
DHA***,Category_4,*,5***,-0.4849835245527431,1.1983037666589178,10.128162031373474,19.641010232934427,0.48490436875510423,-0.1250915355117554,0.9568361355601268,0.38560186995805135,-0.46907608162940734,-1.4517035798024522,0.008925911995420727,Category_14
Par***,Category_2,*,4***,0.7420265946180294,0.1766585647493133,-87.82142528553806,2.0622420026377095,1.1376387959882268,0.05619873777587598,-0.23397105957941328,0.17538747206598473,0.675397902310756,-0.5178952830986693,0.9210563324529542,Category_67
Bed***,Category_2,*,4***,0.22174174525932178,1.1810521174218018,-17.769308948658555,-5.001942557352008,1.1462967670783517,0.02654484541611034,1.2871242714969995,0.8448644034622635,-0.11636937991394719,0.41844501216619867,0.8795474769098683,Category_21
DHA***,Category_3,*,5***,-0.5190802876172,-0.0477252598566719,9.72399105579212,3.3444518372430765,0.11137613854182683,0.06610883967838256,-0.7607751485971566,0.24844122309263164,1.1294749216498876,0.25559380430002837,-0.08588651741077513,Category_41
DHA***,Category_2,*,3***,-0.23374117963442076,0.11212930672863394,0.5370988034406871,14.845174377423348,-0.472785260197487,-0.5509983658680923,0.38357767968951983,0.12542265719858176,1.1205314374463358,0.08626906125309666,-0.5129010850358092,Category_68
Al ***,Category_16,*,2***,0.7520760056228686,0.2907626434274794,-11.932437033331928,12.650393173578824,-0.2074277980872497,0.6603668019992486,0.5376604505103231,-0.18338948395937288,-0.19621761037311186,-0.5943120799470486,-0.17154084960808155,Category_69
DHA***,Category_0,*,4***,0.8650527710819809,1.2988357388863776,32.5517879631993,-3.5881041056964955,1.0266491188789628,0.9825497963162269,1.0613209483342811,0.5895128154006517,0.009691010439257398,1.2260644898882245,1.6703091642684518,Category_70
DHA***,Category_3,*,5***,1.025979228960109,-0.026452260047927778,-8.88983401861646,3.953751991671468,1.5366986837328098,0.9853087217714777,1.8393968926305198,1.2131881569317546,-0.7164455747519053,1.1340490737336142,1.236388578717115,Category_71
DHA***,Category_3,*,5***,1.5113233343471444,1.1878062829317844,-2.857170973172629,19.300700828592237,1.1749260094830216,0.8893696787529541,1.1215705172327592,0.6729768233352174,-0.01631381986726738,0.3993565039629162,1.12231844889266,Category_72
DHA***,Category_4,*,5***,1.106879056272159,1.1403472949171973,24.318591579417284,-15.732328660823626,1.0482558709297223,1.2185608824119216,0.9323395396033387,1.0158403297833873,-0.08509116343190297,2.3843880041750394,1.0363927821833994,Category_73
DHA***,Category_3,*,5***,0.8742122101552294,0.8397011962722545,-29.686252048511513,-16.80820387019729,1.02192039202732,1.0174469164340125,1.1385020495484675,0.8223300690651864,0.27637646033825963,0.44079217986327945,2.0414553356131866,Category_74
Bah***,Category_2,*,3***,0.6204330152314126,1.0088961346262593,26.751040046058638,2.90612689059346,1.4452233700987165,0.9900493719799068,1.1611538125238616,1.230724067929312,0.6088006237881214,1.8981956074046402,0.9254154618944306,Category_34
DHA***,Category_2,*,3***,1.1612027243417495,0.8341710907968354,44.658380770673425,-6.191229474087615,1.0655621066747665,1.174019089488509,1.7205554701087602,0.9520992410382382,0.06948359958914695,2.0825777483662824,1.2861981039751047,Category_28
DHA***,Category_2,*,3***,0.7176368279588421,0.2991846884335414,8.081553383030327,-5.017598023928979,0.6690018936439109,1.1413660905513086,1.4708241011395284,0.7697706491528784,-0.369115645181831,-0.6446542374042765,1.4151270107046512,Category_17
Can***,Category_17,*,3***,0.6664519956809583,1.3133752483808911,126.07451852515463,-1.2253554618289053,0.9621672789076178,1.0263992332794747,1.91382070999314,0.6415194681326487,0.5401314158444565,2.017648042752505,0.921787425382245,Category_75
Awa***,Category_3,*,6***,2.0449904496173685,0.7709635027310175,-9.278805474487974,8.617634379035938,0.41986344834338984,-0.2199250877685378,0.4352726042440134,0.2987667469502835,0.1063393974770742,0.48062408719108657,0.9294872180495248,Category_76
Bah***,Category_2,*,3***,1.786147905436645,0.48288902065064454,-121.9430906211387,4.408565246003825,1.2217696778966802,-0.31574604862802236,0.09751866228287986,-0.07656002303966299,0.624265604754802,0.04224770697943319,0.7928718598042716,Category_77
Bah***,Category_2,*,3***,1.5849797315248844,1.3620088259837826,-0.2851526360573781,40.672234212804284,0.9226295527532555,1.0991298020728866,0.8500457523688331,1.031007770209014,-0.001953857683558701,1.2755835632726276,1.2159441056137634,Category_78
DHA***,Category_3,*,5***,1.1193260474349678,0.008526459601619534,74.09912692199963,-2.980980090791973,0.8453189216721106,0.14852885835702054,-0.5680237611662888,-0.6468547432369584,-0.042636155547207115,-0.6918016277319214,0.8253699545146491,Category_79
DHA***,Category_0,*,4***,-0.8857132454266996,-0.10861845251848187,-32.379058803795616,-3.808893421472639,0.05469338029683619,-0.04887832984220465,-0.4329725158719461,0.2555435345602764,0.8092277925749594,-0.8225714137182959,0.030954429669996553,Category_80
Al ***,Category_2,*,4***,-1.0248194144940346,0.0279687158435611,85.806553121582,-59.52472198272594,0.05558979315484987,0.25146535580874696,-0.23513197099770983,-0.05524726901811615,0.6537633547111683,0.3035207761213512,0.1843060399270851,Category_32
DHA***,Category_3,*,5***,-0.5213448487549677,1.4586248942676434,-65.46807486240392,9.326531721565773,1.1543671928873642,-0.08403000839172703,1.02517057670552,1.0039819955953173,-0.21686282068674528,2.0552399495422438,0.9652918957520235,Category_81
DHA***,Category_3,*,5***,1.9203906232224943,0.9124019264246898,-24.761783002651818,-2.7318498280339036,1.0671890956432235,-0.13386152106729673,1.6145882535512515,1.4274629970365473,0.33186107841226875,1.1495539612228505,0.41314198941859515,Category_82
Bah***,Category_0,*,5***,-0.46642754900176353,0.0687321053058596,33.41351450345274,27.185214475228914,0.915132998534671,0.017957842947114718,0.5208825447218013,-0.2835637986828974,0.0003627772511589894,0.989284738756101,0.7428638201070477,Category_83
